NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
180008560183;2018;4;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;433.8;550.5;501.7;401.5;ECCEABEDABABACEAECBBEACECCDACAACCCABAAECEBBCC;EAACCAEEAAAEDAEAEEECDAAECBCADBBAEABDEECBDEAAB;99999CDBDCADEABABAEACAEABAADCECEAECACDABDEDAAEABED;DECCACBEDCDABAEEADBACBBBDCBBBBABCCBDDBDBAEDBC;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;100;120;60;520;C;D;A;B;6;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B;B;A
180008560776;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;432.6;461.3;423;423.1;EBDDCCCBABCADCCBBCEBDABBDDDACACAABDDDABDCDCCC;BABBCDCCCBDAACCBDEDBACACCCCABBDCBCBCABDCCBBCB;CCBDA99999ABAADEDDEDEBBCCBBCBDBCAECCBADCADCCBADCAB;BBACCBCDACDCDABBDDCBBCBECAAECDADDBBCBDEACBBBC;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;100;100;80;520;E;E;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A;B;A
180008561193;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;446;493.5;533.8;478.1;ECDBBADBBCBADCBDCEEEBCDDCEACCAAEBBCADECBDEBEC;EBCAEDBACBADDEDAEEDCEEABDEADEBCEDDDBADBAEBADA;99999CEEBBCACBCBCAAAAADCEBBBCBCCDDADAEABBBCDEBCABC;BCDBAEDCDADBCDBDDDBACCDECBBAADDBCCADCECCDADBA;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;120;120;0;480;H;C;F;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;C;B;A;C;A;B;A;B;A
180008562342;2018;2;F;0;3;1;2;0;1;1;0;1301902;Itacoatiara;13;AM;1;1;1;1302603;Manaus;13;AM;1;1;1;1;450;454;457;461;635.9;683.7;676.1;723;ACADECBDEBAAABDABEDECCDDABCECEBCBADCCABEBBECD;ADECAABBACECBDEDAEDBEBEBEEABCEAEBCECCDEDAACAD;99999BBDCBDCADEBBECDCAABABDADEBEBCBCECBBACACABEBED;ECEDEECBEBADEACEBC.DAABDCDADDCBADADBDDBACDDEC;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;160;160;160;180;160;820;B;F;D;D;2;B;A;B;B;A;A;B;A;B;B;A;A;A;B;A;B;C;A;B;B;B;A
180008563555;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;454;457;;;495.4;375.3;;;AEABCEEACBCAADBDBECABECDBABDCCABBBAEECBDDDACC;BDDEE99999ACECEECCBAABBCBDCDBCEAADCCCBDCAEBCBADEAE;;0;;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;;1;140;40;40;120;20;360;B;D;A;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A;B;A
180008564414;2018;3;F;0;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;F;F;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A;B;A
180008570790;2018;3;M;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;B;B;6;C;A;B;B;A;B;C;A;A;A;A;A;A;B;B;A;C;A;A;B;B;A
180008572731;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;490.5;585;489.8;481.4;BECACABDEBCEDBDABACBACDACDEEBDCADBEECAEADCC.D;EBBDAEAADAEDBDABEECABEBCBCAECDDACACAADBBAADBC;99999BCCBABADBDABBAEEEAEDDAABEEDBADCBDADAAEAAEACAC;DBEAAECDABCBDCEBDAAECDCCBBDCCABBDAAADEACABDCB;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;120;80;80;0;400;B;D;A;B;4;C;D;B;B;A;B;B;A;B;A;A;A;A;B;A;A;D;A;A;A;B;A
180008574130;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;392.2;427.4;482.1;504.6;DBBAAEBBADBBCBACBABBCEBCCBEAABDBAEAEADADCEBCB;BEDBDBBAAACADECDEACDACADBDDCCCADCACEADDACBADD;CDCCA99999CEABBCEEDAABCCBEDACBDCBAEADCADEADBECDBEC;EBBDBCABACBBDDCAAEEBADEBBABCEDECCABAACACBBADB;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;40;40;120;40;360;E;E;B;B;7;C;A;B;C;A;B;B;A;B;A;B;A;A;B;B;A;D;A;B;A;B;A
180008578494;2018;5;M;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;591.8;452.5;367.3;580.9;BCBCEABEEBCEDBDDBCABCBDBCDEDBCCCDAECDBCEDBABD;BDBDBECBEDCABBCEBCCBAECCDCADDBCDDCABCEBEBACDD;99999AEBBEACAABABCBACBCABDCEAECBBDCDCACBDDABCBABDC;BCEDAEADADCCDBBCBCDACDABDBEDCDDCDAABCCBDCDDEC;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;100;120;100;120;80;520;H;E;F;B;1;A;A;B;C;A;A;B;A;B;B;B;A;A;B;B;A;B;A;A;B;B;A
180008582896;2018;3;M;0;0;1;2;0;1;1;0;1301902;Itacoatiara;13;AM;1;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;536.5;633.1;562.1;393.4;CDCDBADADEDEBECBACBEBEDCDCDDCABAEECEEDCEBDCCD;BAECDCCEEBDCDDDEDEEDCDEBACEBDEABADBBCECDEABCC;99999CBABCDBBABACEAEDBECBBBADCCCBACBBEDDDDDDCCCACC;BECAECEEDCEBCABBDCDABCBDECDEEBBCADBECEBBDEBDA;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;160;140;160;60;640;D;D;B;B;5;C;A;B;D;A;A;D;B;B;A;A;A;A;D;B;A;E;A;A;A;B;A
180008586562;2018;5;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;503.2;586.9;561.1;575;DBBBEECAEBBBDABABECECCBEEBCCDADACCDEBBECBDCCB;DCBAABECDCEDBCABBDDBECACADEAECEECDEEBEBDACDED;BCEBD99999AADBEEBADBCBDEABECEDBDBDEDBDBACECDEBAACC;EEBAAEEDACDBCCCCCEDBEBAECDDDDEEDAAABDEACADDDE;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;100;120;120;120;60;520;D;E;B;B;7;B;A;B;D;A;B;B;A;A;A;A;A;A;A;A;A;C;A;A;A;B;A
180008599292;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;462.6;550.3;545.3;473.3;ECBDEADBBCBBBACADDCDBCEEAABCCBABDAEEBCBDEACBE;AEDCAECEABDECAADEEBAAECBEAEBEAEADDAABBBAAABAC;EBEAE99999BCADCDBEBEACBCADDEDACAAAACACCCBEAAABBAEE;CBDBAEBEEDACADAEBCBAAEABEDCBAECDABBBACBDACBAD;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;40;40;120;40;340;D;E;B;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180008601558;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;459.1;535.4;416.3;446.1;BADCEAACEBAEBCECDEDACDBBCACDAEEADCCBABCCBEDAD;CBBCCDECDEADDAEACEEBCABEAEBEDDBAECDDEBBAEBDCB;99999EDBADACDDAABAEADDCDBBCACABCAAEAECAAEDCEADBAEC;DEECDBCDDECABCAADDBDCBDABCDEDEEBBABACABBDEBBD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;40;40;120;40;360;D;D;F;F;5;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;B;A
180008611252;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;B;5;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A;B;A
180008621139;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;441.6;616.7;540.9;578.2;AEDBCDBABBAEDAAECAADDCBCAECEEDCBAADDCCDDBEDAE;AEEBAABDDACDBDEDAEAACDECBEEAECBCABEECDBCAADBE;CBEDE99999EEBDBEBECADBACADEBCCBCBEBCEDEBDCBBBCEEAB;AABECECBBDAACCAABBDDBCDBDECEEADCADDABBCCDBCBB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;120;20;500;H;C;F;B;6;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A;B;A
180008622145;2018;1;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;381.4;498.8;491.4;467.7;CCAABDBABDECCBEABBAEECCDBACEDDEABCABCEDCBBDAA;DECBABAEDEDCABDCCAEBDCADBCDEDAABCBAEDCDECBCBC;BAACC99999AECDEBBAEDBCDBAEDCDABDAEAEBDDACECBAEDACB;BADDEEBBAACCEDCAEBDCDB*.DCBACDABED.BBABAEEDDB;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;140;120;140;120;0;520;D;D;B;B;8;C;A;B;D;A;A;B;A;A;A;A;A;A;C;B;A;E;A;A;A;B;A
180008627031;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;B;5;C;A;B;C;A;A;B;A;A;A;A;A;A;C;B;A;C;A;A;A;B;A
180008635056;2018;11;M;1;3;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;447.9;537.6;464.2;556.1;EECEEABBEDCECADABDCADEBDBBCEDBAACBDACCACEACEB;ADBDDBBAECBABDEEDEACDAAACEECEABAEABCBBCDCAAAC;99999AEEABCCBBBCDCABDBACEDCECDAAADDBBAEDCACACAADDA;EEBAADDCDEACCBDBACAABCDCDBBCBABABECCCDBDDACDB;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;80;40;40;100;40;300;B;B;B;B;3;D;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B;B;A
180008635569;2018;3;F;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;426.6;545.4;444.4;498;EBECCAADCADEBBCDBEDEDBDEDACBBBACDAABCBBEABCBA;ABCDBEDAAADBDBBDBECCCAAEDAACACDAEBBCBEEBEEBDB;BDBDC99999EDADDCBDEABADDBDAADBDDCBABEEDBAABDACDECE;BBDCCEBBDCCCDACDBEAEBAAADDACAABBBADBBBCACCDBD;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;120;40;520;E;E;C;C;4;C;A;C;D;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B;B;A
180008636182;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;516.2;519.5;477.1;394.9;CBACAEEACCDCAACBBECDBCDCACBDBCCDCAABEAEEDCBDE;CEEABDCCAADCBAAAAACBEBCADEEBEDEADEECCBAEABCEA;99999DAAAAACDAEBAECACBABEBBAAEDDCAABDBDBCDAECBACBC;ACDCCADBDCDCCBECACDDABBDCBCBAACCBEDAAEBBADABA;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;160;120;120;120;60;580;C;E;B;D;5;C;A;B;D;A;B;B;A;B;A;A;A;A;B;A;B;C;A;B;B;B;A
180008660011;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;457.3;582.2;568.5;450.5;ACDAEDECE.BDCECEAECAADCEAEBECBCDABDDAEDCBACBE;CAECAEEEACEEAAEDAACABAABCEBAAABDBDECBBBAAEDCC;CBBAB99999AAEDEABEBCBBACCBEEDEAECCDCDCBBEBADAABAED;DBCBCDEEBDABDCDADAABEDAEBCDDBBDEBCADADEBDDBAA;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;160;60;580;E;E;C;B;4;B;A;B;C;C;A;B;B;A;A;B;A;A;B;B;A;C;A;A;B;B;A
180008662164;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;439.8;585.5;540.7;617.6;BCBBAECBABBBEEBACEDBCCEDCEBDBDECDBCDBABCEBECE;AEBCBEBAAACCBDCAAEBDCBEDCEAACDADADCCCDCCAEDAC;DBEEE99999ECAEBCBBAAABEDDDADDDDDAABCDCEBBCCDCBBAAB;ADBCAADCAAAEDEABDEDCEBDCBBCBBDEAEBCDABCDEECAA;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;160;160;160;140;120;740;E;E;C;B;3;B;A;B;B;A;B;B;B;A;A;A;A;A;B;A;A;C;A;A;B;B;A
180008665893;2018;4;M;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;494;619.9;587.2;610.6;EEBEBCBEEDDDAADABADEDECCBBEBDDBCAAEDBEBBADBED;AACBDCBDECBEBCEDDEBBADAADEEEDECBAEBEBCDADBCAB;BBDEC99999CCCBCAEBCCACDBBABDDDBDEAEBBCACBBDEBEADDA;ADDBCAECCDDBEBBDACBACEDBDEBDCEEEBCBCCDDDCDABD;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;160;120;160;160;0;600;E;E;C;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180008677104;2018;8;M;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;7;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180008693847;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;547.9;625.7;483.6;502.6;BCECADCEAEBDCBEECABECCABDCDAAAECACDBABAECBDBE;EACBEEDBDADBDCDADEEDBABEBAECEACADAECACCABEECD;BDBCE99999ABECADCEADCBDCCADDCDBDBACBEDCBAEDACEADCE;BDECAEAEBAEBBCDEBDACDECAEDBCDEEADDCDBAEBCAEAD;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;180;120;120;140;80;640;B;F;C;D;6;C;A;B;D;A;D;B;A;B;A;B;A;A;D;B;B;E;A;B;B;B;C
180008695526;2018;2;F;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;413.4;587.2;547.3;410.2;EAAEBDDEEAAEBDBADCDECBAACCEAAAECBECECAACEBBAA;BCBCCEEBBADABBDBDEECCAAEECAAEBBAEBCCDEABBAEDB;DDBDD99999DBEADACAECDBCADAACCEDEBBDBACABDDCBBEAECE;BEDAAADDCEEBADAAACBAABECADCBBEAEDAACEAEBAABBC;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;40;40;120;40;360;E;E;B;D;5;D;A;B;C;A;B;B;A;B;A;A;A;A;C;B;B;D;A;A;A;B;A
180008700456;2018;4;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;469.4;560.8;514.1;377.3;CCBCBECBAEAADCEDCEBDCBCCCEDDCAAEADBDEBADDDECC;BDDBAEEBBDAEAECADDACCAADDCACBCBCDBEDAECDACECA;99999EBEDADBEEDECDCBDBCCBACAEABCBBDBDCDBAACCEBCCED;CECEBBCEEAAEECCBDBBACBBBBECEEBCBACBCBBEABDEBD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;40;40;100;40;340;E;E;C;C;5;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B;B;A
180008706154;2018;3;F;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;430.8;552.4;456.1;406.2;ECDBDAEEBCBBBCEBDDCDDDCCCCABEDBBACDBBCECBABBC;AAECCDBBAAADAABEAEAABCACBEBCBBCEECCABCBAEDECE;99999CBEDABBAACACDABDEAABBEBDCBDDCBDBDCDDEABDBEEBB;CBDADABCABBEBAABEEAABCBEECBBDADDBCACBDDAEDBBC;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;40;40;160;40;380;E;D;C;B;4;C;A;C;D;A;B;B;A;A;A;A;A;A;B;B;A;D;A;A;B;B;A
180008716965;2018;2;M;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;421.6;489.9;442;479.3;BCCBBAAECAEACBBCACBACACACADBBAAABCACAAAEEBAAC;BABACBCBBAAACDDACCABBDABACDADECCDBABDDCAADAAB;99999DABAEBBBDCDAADDDCAABACDCAECBBABDCBCADCDBDAAAD;BDCBCECEEBEDDABABBAAABCAAECCEBABDDDCEBCBDBCDD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;80;120;560;D;C;B;B;4;C;A;C;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B;B;A
